Data Posição;Data Chegada;Ignição;Odômetro;Horímetro;RPM;T1;T2;T3;US;TS;TD1;TD2;TD3;UD1;UD2;UD3;Memória;Satelital;Ponto de Ref. Embarcado;Ponto de Referência;Sensores Inibidos;S. em modo seguro;A. em modo seguro;Cidade;UF
18/10/2025 13:34:31;18/10/2025 13:34:32;NAO;682781,8;12863h 9m;0;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;"São José de ";RN
18/10/2025 13:34:23;18/10/2025 13:34:23;NAO;682781,8;12863h 9m;0;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;"São José de ";RN
18/10/2025 13:34:14;18/10/2025 13:34:15;NAO;682781,8;12863h 9m;0;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;"São José de ";RN
18/10/2025 13:30:31;18/10/2025 13:30:31;NAO;682781,8;12863h 9m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;"São José de ";RN
18/10/2025 13:26:31;18/10/2025 13:26:32;NAO;682781,8;12863h 9m;0;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;"São José de ";RN
18/10/2025 13:22:31;18/10/2025 13:22:32;NAO;682781,8;12863h 9m;0;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;"São José de ";RN
18/10/2025 13:20:21;18/10/2025 13:20:22;NAO;682781,8;12863h 9m;0;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;"São José de ";RN
18/10/2025 13:18:31;18/10/2025 13:18:32;NAO;682781,8;12863h 9m;0;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Parnamirim;RN
18/10/2025 13:17:37;18/10/2025 13:17:37;NAO;682781,8;12863h 9m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Parnamirim;RN
18/10/2025 13:17:32;18/10/2025 13:17:32;NAO;682781,8;12863h 9m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Parnamirim;RN
18/10/2025 13:17:27;18/10/2025 13:17:28;NAO;682781,8;12863h 9m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Parnamirim;RN
18/10/2025 13:16:47;18/10/2025 13:16:47;NAO;682781,8;12863h 9m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Parnamirim;RN
18/10/2025 13:16:46;18/10/2025 13:16:47;NAO;682781,8;12863h 9m;0;-12;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Parnamirim;RN
18/10/2025 13:15:55;18/10/2025 13:15:56;NAO;682781,8;12863h 9m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Parnamirim;RN
18/10/2025 13:15:48;18/10/2025 13:15:51;NAO;682781,8;12863h 9m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Parnamirim;RN
18/10/2025 13:15:42;18/10/2025 13:15:42;NAO;682781,8;12863h 9m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Parnamirim;RN
18/10/2025 13:15:34;18/10/2025 13:15:35;NAO;682781,8;12863h 9m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Parnamirim;RN
18/10/2025 13:15:29;18/10/2025 13:15:30;NAO;682781,8;12863h 9m;0;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Parnamirim;RN
18/10/2025 13:14:38;18/10/2025 13:14:38;NAO;682781,8;12863h 9m;0;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Parnamirim;RN
18/10/2025 13:14:34;18/10/2025 13:14:35;NAO;682781,8;12863h 9m;0;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Parnamirim;RN
18/10/2025 13:14:32;18/10/2025 13:14:32;NAO;682781,8;12863h 9m;564;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Parnamirim;RN
18/10/2025 13:12:52;18/10/2025 13:12:52;SIM;682781,7;12863h 8m;790;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Parnamirim;RN
18/10/2025 13:11:19;18/10/2025 13:11:20;SIM;682781,6;12863h 6m;559;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Parnamirim;RN
18/10/2025 13:10:52;18/10/2025 13:10:53;SIM;682781,6;12863h 6m;566;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Parnamirim;RN
18/10/2025 13:08:38;18/10/2025 13:08:39;SIM;682781,6;12863h 3m;565;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Parnamirim;RN
18/10/2025 13:06:17;18/10/2025 13:06:31;SIM;682781,5;12863h 1m;998;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;"São José de ";RN
18/10/2025 13:04:14;18/10/2025 13:04:15;SIM;682780,2;12862h 59m;1088;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;"São José de ";RN
18/10/2025 13:00:00;18/10/2025 13:00:02;SIM;682776,4;12862h 55m;1159;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;"São José de ";RN
18/10/2025 12:55:46;18/10/2025 12:55:47;SIM;682774,2;12862h 51m;1182;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;"São José de ";RN
18/10/2025 12:51:32;18/10/2025 12:51:33;SIM;682771,3;12862h 46m;1185;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;"São José de ";RN
18/10/2025 12:47:19;18/10/2025 12:47:20;SIM;682766,9;12862h 42m;1111;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Nísia Flores;RN
18/10/2025 12:46:48;18/10/2025 12:46:50;SIM;682766,3;12862h 42m;2054;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Nísia Flores;RN
18/10/2025 12:45:30;18/10/2025 12:45:31;SIM;682764,6;12862h 40m;1114;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Nísia Flores;RN
18/10/2025 12:41:17;18/10/2025 12:41:56;SIM;682760,4;12862h 36m;1178;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Nísia Flores;RN
18/10/2025 12:37:27;18/10/2025 12:37:28;SIM;682756,0;12862h 32m;1007;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Arês;RN
18/10/2025 12:33:14;18/10/2025 12:33:14;SIM;682752,3;12862h 28m;1108;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Arês;RN
18/10/2025 12:31:40;18/10/2025 12:31:41;SIM;682750,4;12862h 27m;1111;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Goianinha;RN
18/10/2025 12:27:26;18/10/2025 12:27:27;SIM;682745,7;12862h 22m;1123;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Goianinha;RN
18/10/2025 12:23:12;18/10/2025 12:23:13;SIM;682740,9;12862h 18m;1130;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Goianinha;RN
18/10/2025 12:20:15;18/10/2025 12:20:15;SIM;682737,7;12862h 15m;1190;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Canguaretama;RN
18/10/2025 12:18:58;18/10/2025 12:18:59;SIM;682736,6;12862h 14m;940;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Canguaretama;RN
18/10/2025 12:14:44;18/10/2025 12:14:47;SIM;682732,6;12862h 10m;1126;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Canguaretama;RN
18/10/2025 12:10:30;18/10/2025 12:10:31;SIM;682727,8;12862h 5m;2091;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Baía Formosa;RN
18/10/2025 12:10:14;18/10/2025 12:10:15;SIM;682727,5;12862h 5m;1848;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Baía Formosa;RN
18/10/2025 12:06:16;18/10/2025 12:06:17;SIM;682723,1;12862h 1m;1096;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Baía Formosa;RN
18/10/2025 12:02:02;18/10/2025 12:02:15;SIM;682721,6;12861h 57m;571;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Baía Formosa;RN
18/10/2025 12:01:15;18/10/2025 12:01:45;SIM;682721,6;12861h 56m;565;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Baía Formosa;RN
18/10/2025 11:59:59;18/10/2025 12:01:45;SIM;682721,6;12861h 55m;565;-8;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Baía Formosa;RN
18/10/2025 11:57:01;18/10/2025 11:57:01;SIM;682719,2;12861h 52m;1020;0;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Baía Formosa;RN
18/10/2025 11:52:47;18/10/2025 11:52:49;SIM;682714,8;12861h 48m;1090;-1;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mataraca;PB
18/10/2025 11:48:33;18/10/2025 11:48:34;SIM;682710,0;12861h 43m;1110;-5;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mamanguape;PB
18/10/2025 11:45:02;18/10/2025 11:45:02;SIM;682706,4;12861h 40m;1216;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mamanguape;PB
18/10/2025 11:40:48;18/10/2025 11:40:48;SIM;682701,9;12861h 36m;1112;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mamanguape;PB
18/10/2025 11:36:35;18/10/2025 11:36:36;SIM;682697,8;12861h 31m;1976;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Rio Tinto;PB
18/10/2025 11:33:38;18/10/2025 11:33:38;SIM;682694,6;12861h 28m;1060;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Rio Tinto;PB
18/10/2025 11:29:24;18/10/2025 11:29:25;SIM;682689,7;12861h 24m;1093;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Rio Tinto;PB
18/10/2025 11:25:10;18/10/2025 11:25:12;SIM;682685,8;12861h 20m;1080;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Rio Tinto;PB
18/10/2025 11:20:56;18/10/2025 11:20:58;SIM;682681,9;12861h 16m;1077;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mamanguape;PB
18/10/2025 11:16:42;18/10/2025 11:16:43;SIM;682678,1;12861h 12m;1077;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mamanguape;PB
18/10/2025 11:12:28;18/10/2025 11:12:29;SIM;682673,8;12861h 7m;2160;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mamanguape;PB
18/10/2025 11:12:03;18/10/2025 11:12:04;SIM;682673,4;12861h 7m;1874;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mamanguape;PB
18/10/2025 11:08:14;18/10/2025 11:08:15;SIM;682669,0;12861h 3m;1083;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Rio Tinto;PB
18/10/2025 11:05:09;18/10/2025 11:05:10;SIM;682665,9;12861h 0m;548;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Rio Tinto;PB
18/10/2025 11:04:00;18/10/2025 11:04:00;SIM;682665,9;12860h 59m;563;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Rio Tinto;PB
18/10/2025 11:03:58;18/10/2025 11:03:59;SIM;682665,9;12860h 59m;565;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Rio Tinto;PB
18/10/2025 11:03:21;18/10/2025 11:03:22;SIM;682665,9;12860h 58m;564;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Rio Tinto;PB
18/10/2025 10:59:07;18/10/2025 10:59:07;SIM;682664,4;12860h 54m;1151;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Rio Tinto;PB
18/10/2025 10:54:53;18/10/2025 10:54:54;SIM;682659,5;12860h 50m;1107;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:50:39;18/10/2025 10:50:40;SIM;682656,5;12860h 45m;1101;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:48:44;18/10/2025 10:48:45;SIM;682654,4;12860h 44m;1777;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:48:28;18/10/2025 10:48:29;SIM;682654,1;12860h 43m;1850;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:48:18;18/10/2025 10:48:19;SIM;682653,9;12860h 43m;1877;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:46:25;18/10/2025 10:46:25;SIM;682651,8;12860h 41m;1111;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:44:49;18/10/2025 10:45:15;SIM;682649,8;12860h 40m;1208;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:44:44;18/10/2025 10:45:15;SIM;682649,8;12860h 40m;1207;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:44:38;18/10/2025 10:45:15;SIM;682649,7;12860h 39m;1204;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:44:36;18/10/2025 10:45:14;SIM;682649,5;12860h 39m;1208;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:44:08;18/10/2025 10:44:08;SIM;682648,8;12860h 39m;1871;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:42:11;18/10/2025 10:42:11;SIM;682646,7;12860h 37m;1350;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:37:57;18/10/2025 10:38:03;SIM;682642,2;12860h 33m;1119;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:36:54;18/10/2025 10:37:10;SIM;682641,2;12860h 32m;1204;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:36:53;18/10/2025 10:37:10;SIM;682641,2;12860h 32m;1229;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:36:38;18/10/2025 10:36:39;SIM;682640,8;12860h 31m;1196;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:36:11;18/10/2025 10:36:12;SIM;682640,3;12860h 31m;1236;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:35:19;18/10/2025 10:35:21;SIM;682639,4;12860h 30m;1207;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:35:07;18/10/2025 10:35:10;SIM;682639,2;12860h 30m;1209;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:33:36;18/10/2025 10:33:52;SIM;682637,3;12860h 28m;1141;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:33:04;18/10/2025 10:33:04;SIM;682636,7;12860h 28m;1194;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:33:02;18/10/2025 10:33:04;SIM;682636,6;12860h 28m;1204;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:32:14;18/10/2025 10:32:15;SIM;682635,7;12860h 27m;1195;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Santa Rita;PB
18/10/2025 10:29:52;18/10/2025 10:29:53;SIM;682633,0;12860h 25m;1206;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Bayeux;PB
18/10/2025 10:29:22;18/10/2025 10:29:23;SIM;682632,3;12860h 24m;1194;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Bayeux;PB
18/10/2025 10:25:08;18/10/2025 10:25:10;SIM;682627,9;12860h 20m;1211;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;João Pessoa;PB
18/10/2025 10:24:34;18/10/2025 10:24:35;SIM;682627,4;12860h 19m;1035;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;João Pessoa;PB
18/10/2025 10:24:18;18/10/2025 10:24:19;SIM;682627,3;12860h 19m;1040;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;João Pessoa;PB
18/10/2025 10:24:02;18/10/2025 10:24:03;SIM;682627,1;12860h 19m;997;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;João Pessoa;PB
18/10/2025 10:21:30;18/10/2025 10:21:30;SIM;682624,5;12860h 16m;1141;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;João Pessoa;PB
18/10/2025 10:18:07;18/10/2025 10:18:08;SIM;682621,0;12860h 13m;1205;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Conde;PB
18/10/2025 10:18:01;18/10/2025 10:18:01;SIM;682620,9;12860h 13m;1209;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Conde;PB
18/10/2025 10:17:16;18/10/2025 10:17:17;SIM;682620,1;12860h 12m;1965;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Conde;PB
18/10/2025 10:14:34;18/10/2025 10:14:35;SIM;682617,2;12860h 9m;1205;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Conde;PB
18/10/2025 10:13:02;18/10/2025 10:13:31;SIM;682615,4;12860h 8m;1133;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Conde;PB
18/10/2025 10:08:48;18/10/2025 10:09:05;SIM;682610,5;12860h 4m;991;-12;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Alhandra;PB
18/10/2025 10:07:38;18/10/2025 10:07:58;SIM;682609,2;12860h 2m;1183;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Alhandra;PB
